text	label
ଗ୍ରୀଷ୍ମ ଋତୁରେ ଘରୋଇ ସିରିଜ୍‍ରେ ରିକି ପଣ୍ଟିଂଙ୍କ ନେତୃତ୍ୱରେ ଅଷେ୍ଟ୍ରଲିଅା ଅପରାଜେୟ ରହିଛି	1
ଏହି ଅାକ୍ରମଣ ପାଇଁ ପାକିସ୍ତାନୀ ଉଗ୍ରବାଦୀ ସଂଗଠନ ଅଲ ଅାଲାମୀ ନିଜକୁ ଦାୟୀ କରିଥିବାବେେଳ ଏହା ପଛରେ ପାକିସ୍ତାନ ସରକାରଙ୍କ ସମର୍ଥନ ଥିବା ସେନା ତାର ମୁଖପତ୍ର ସାମ୍‍ନାର ସମ୍ପାଦକୀୟରେ ଉଲେ୍ଲ୍‍ଖ କରିଛି	-1
୧୯୯୮ରେ ସେ ସାର୍ଟିଫିକେଟ୍‍ ନବୀକରଣ ପାଇଁ ଅାବେଦନ କରିଥିଲେକିନ୍ତୁ କେେତକ ଅଭିଯୋଗକୁ ଭିତ୍ତିକରି ତାଙ୍କୁ କାରଣ ଦର୍ଶାଅ ନୋଟିସ ୧୯୯୮ ଜାନୁଅାରୀ ୮ ତାରିଖରେ ଜାରି କରାଯାଇଥିଲା	-1
ଦୁବାଇ ତା୨୧ା୬ ଏଜେନ୍‍ସି ଚଳିତ ଏସିଅା କପ୍‍ରେ ଚମକ୍ରାର ପ୍ରଦର୍ଶନ ବଳରେ ଭାରତୀୟ ଦଳ ବେଶ୍‍ ଲାଭବାନ ହୋଇଛି	1
ଭୁବନେଶ୍ୱର ତା୧୮ା୨ ନିପ୍ରଓଡ଼ିଶାରେ ୧୦ ହଜାର କୋଟି ଟଙ୍କା ବିନିଯୋଗରେ ଏକ ବନ୍ଦର ନିର୍ମାଣ କରିବା ପାଇଁ ଅାଦାନୀ ଗ୍ରୁପ ପକ୍ଷରୁ ରାଜ୍ୟ ସରକାରଙ୍କୁ ପ୍ରସ୍ତାବ ଦିଅାଯାଇଛି	0
ଏବେ ରାଜଧାନୀରେ ୩ଲକ୍ଷ ୫୦ ହଜାର ଦୁଇଚକିଅା ମୋଟରଯାନ ୧୫ ହଜାର ଅଟୋ ୧୨ ହଜାର ଟ୍ୟାକ୍ସି ୩ହଜାର ୭୦୦ ଘରୋଇ କାର ୧୫୦ରୁ ଊଦ୍ଧ୍ର୍ୱ କଲେଜ ବସ ୫୦ଟି ଟାଉନ ବସ ୪ ଲକ୍ଷରୁ ଅଧିକ ସାଇକେଲ ୫ ହଜାରରୁ ଅଧିକ ଟ୍ରକ ଟ୍ରାକ୍ଟର ଓ ଟ୍ରଲି ଚଳାଚଳ କରୁଛି	0
ପ୍ରଥମ ମ୍ୟାଚ୍‍ରେ ଏନ୍‍ଏସ୍‍ ସୁପର କିଙ୍ଗ୍‍ସ ଓ ୨ୟ ମ୍ୟାଚ୍‍ରେ ବିହାର ୱାରିଅର୍ସ ବିଜୟୀ ହୋଇଛନ୍ତି	1
ଏହାପରେ ଅାମଲା ଓ ୱେନ୍‍ ପାର୍ନେଲ ଚମକ୍ରାର ବ୍ୟାଟିଂ କରି ଚାପାନବିରତି ସୁଦ୍ଧା ଦଳର ଅାଉ କୌଣସି କ୍ଷତି ହେବାକୁ ଦେଇନଥିଲେ	1
ଏହି ପଲ୍ଲିଶ୍ରୀ ମେଳା ଦ୍ୱାରା କେନ୍ଦୁଝର ଜିଲାର କାରିଗର ଶିଳ୍ପୀ କଳାସଂସ୍କୃତିଐତିହ୍ୟର ସୁନାମ ବଦ୍ର୍ଧନ ହୋଇପାରିବ ବୋଲି ସାଧାରଣରେ ମତପ୍ରକାଶ ପାଇଛି	0
ବିସେ୍ଫାରଣ ଶବ୍ଦ ପ୍ରାୟ ଅଧ କିଲୋମିଟର ଦୂରକୁ ଶୁଭିଥିଲା	-1
ପାରଳାଖେମୁଣ୍ଡି ନିପ୍ରଗଜପତି ଜିଲା ମୋହନା ଥାନା ପରିସରରେ ଜଣେ ଓଏସଏପି ଯବାନ ନିଜ ବନ୍ଧୁକର ବାୟୋନେଟ ପେଟରେ ଭୂସି ହୋଇ ଅାତ୍ମହତ୍ୟା କରିଥିବା ଜଣାଯାଇଛି	-1
ଦେଶର ସର୍ବାଧିକ ଅନଗ୍ରସର ଓଡିଶାର କଳାହାଣ୍ଡିରେ ବେଦାନ୍ତ ଅାଲୁମିନା ତାର ପ୍ରକଳ୍ପ ଚଳାଇଥିବାବେେଳ କେବଳ ଏହି ତିନିଟି ଅନ୍ତଜାର୍ତୀୟ ସେ୍ୱଚ୍ଛାସେବୀ ସଂସ୍ଥା ବ୍ୟତୀତ ଅନ୍ୟ କେହି ଏଭଳି ଅଭିଯୋଗ ଅାଣିନାହାନ୍ତି	0
ବାଗଦାଦରେ ବିସେ୍ଫାରଣ ଓ ଗୁଳିକାଣ୍ଡରେ ୭୦ ମୃତ	-1
ସେହିପରି ବଦ୍ର୍ଧିତ ହାରରେ ଫି ଅାଦାୟ ଉପରେ ହାଇକୋର୍ଟଙ୍କ ରହିତାଦେଶ ଏବେ ବଳବତ୍ତର ରହିଛି	-1
ମୁଖ୍ୟ ଅତିଥିଭାବେ ସାଂସଦ ଶ୍ରୀ ମହାପାତ୍ର ଯୋଗଦେଇ କହିଥିଲେେଯ ସରକାର ଓଟିଏମକୁ କିଣିଛନ୍ତି	0
ଏହି ଅବସରରେ ସାଂସଦ ରାମଚନ୍ଦ୍ର ଖୁଣ୍ଟିଅା ଶ୍ରୀ ମହାନ୍ତି ଓ ତାଙ୍କର ପତ୍ନୀ ବିଶିଷ୍ଟ ସାହିତି୍ୟକା ପୁଷ୍ପା ମହାନ୍ତିଙ୍କୁ ପୁଷ୍ପଗୁଚ୍ଛ ଦେଇ ବଧାଇ ଜଣାଇଥିଲେ	0
ଏହି ଘଟଣାର ସମାଧାନ ପାଇଁ ଛତ୍ରପୁର ଏସ୍‍ଡିପିଓ ପିକେେଜନା ଅାର୍ଜିପଲ୍ଲୀ ଥାନା ଅାଇଅାଇସି ବନ୍ଦରର ପରିଚାଳନା ନିର୍ଦେଶକ ମହିମା ମିଶ୍ର ନିର୍ଦେଶକ ମନମୋହନ ମହାରଣା ଏବଂ ଶ୍ରମିକ ନେତା ଏନ୍‍ସୀମାଞ୍ଚଳ ରେଡ୍ଡି ଓ ଡାନିଏଲ ଦାସ ପ୍ରମୁଖ ବନ୍ଦର ପରିସରରେ ଅାଲୋଚନା କରିଥିଲେ	0
ମାଚ୍ର୍ଚ ୧୨ରେ ଅାଇପିଏଲ୍‍ ଅାରମ୍ଭ ହେଉଥିବାରୁ ଏହା ପୂର୍ବରୁ ଦୁହେଁ ସମ୍ପୂଣ୍ର୍ଣ ଫିଟ୍‍ ହୋଇପାରିବେ	1
ସିଲଦା କ୍ୟାମ୍ପ ଯେଉଁ ଜନଗହଳିପୂଣ୍ର୍ଣ ସ୍ଥାନରେ ପ୍ରତିଷ୍ଠା କରାଯାଇଛି ତାହା ସଂପୂଣ୍ର୍ଣ ତ୍ରୁଟିପୂଣ୍ର୍ଣ ଓ ସେଠାରେ ଯବାନମାନେ ସଠିକ୍‍ ଭାବେ ମାଓବିରୋଧୀ ରଣନୀତି ପ୍ରସ୍ତୁତ କରିବାରେ ମଧ୍ୟ ସମସ୍ୟା ସୃଷ୍ଟି ହେଉଥିବାନେଇ ଚକ୍ରବତ୍ର୍ତୀ ପ୍ରଶ୍ନ ଉଠାଇଛନ୍ତି	0
ମୃତ ଯବାନଙ୍କ ଘର ଭଦ୍ରକ ଜିଲା ହରିପୁର ଗ୍ରାମରେ ଏବଂ ତାଙ୍କର ତିନିବର୍ଷର ଗୋଟିଏ ପୁତ୍ର ସନ୍ତାନ ଅଛି	0
ଲକ୍ଷ୍ମଣ ଘଟଣା ସ୍ଥଳରେ ଟଳି ପଡ଼ିଥିଲେ	-1
ଭୁବନେଶ୍ୱର ମେୟର ଏହାର ଅଧ୍ୟକ୍ଷ ଥିବାବେେଳ ପୁରୀ ମ୍ୟୁନିସିପାଲିଟିର ଅଧ୍ୟକ୍ଷ ଉପାଧ୍ୟକ୍ଷ ଅଛନ୍ତି	0
ଅାଫଗାନିସ୍ତାନର ବଲୁଚିସ୍ତାନସ୍ଥିତ ହେଲମଣ୍ଡ ଓ ପାକିସ୍ତାନର ଉତ୍ତରପଶ୍ଚିମ ସୀମାନ୍ତ ପ୍ରଦେଶ ଏନଡବ୍ଲୁ୍ୟଏଫପିର ଶରଣାର୍ଥୀ ଓ ତାଲିବାନ ବିଦେ୍ରାହୀଙ୍କ ମଧ୍ୟରେ ରହିଥିବା ପାର୍ଥକ୍ୟକୁ ଗିଲାନି ସୂଚାଇବାକୁ ଉଦ୍ୟମ କରିଥିଲେ	1
କାବୁଲ୨୪ା୫ ଅାଫଗାନିସ୍ତାନର ରାଜଧାନୀ କାବୁଲରେ ଥିବା ଭାରତୀୟ ଦୂତାବାସ ନିକଟରେ ଗୋଟିଏ ପରେ ଗୋଟିଏ କରି ୩ଟି ପ୍ରଚଣ୍ଡ ବିସେ୍ଫାରଣ ଘଟିଛି	-1
ଏଭଳି ଅବସ୍ଥା ଦେଖାଦେଇଛି କଳ୍ପନା ଛକରୁ ବଡ଼ଗଡ଼ ଗଁା ଏବଂ ବଡ଼ଗଡ଼ ବ୍ରିଟ କଲୋନୀ ତଥା ବଡଗଡ କେନାଲକୁ ପଡ଼ିଥିବା ରାସ୍ତାରେ	0
ଏହି କାରବାରରେ ସଂପୃକ୍ତ ଥିବା ଅଭିଯୋଗରେ ସିବିଅାଇ ଜଣକୁ ଗିରଫ କରିଛି	-1
ଗୋପାଳପୁର ବନ୍ଦର ପରିସରରେ ଶ୍ରମିକଙ୍କ ସମେତ ଅନ୍ୟ କର୍ମଚାରୀଙ୍କ ଉପସ୍ଥାନ ପାଇଁ ବନ୍ଦର ପକ୍ଷରୁ ବାୟୋ ମେଟ୍ରିକ ସିଗନାଲ ଯନ୍ତ୍ର ବସାଯାଇଥିଲା	0
ଅାନନ୍ଦ ପିଟର ସ୍ୱିଡ୍‍ଲର ଅାରୋନିଅାଁ ଓ ତିମୌର ରାଜାବୋଭ୍‍ ୩ୟ ସ୍ଥାନରେ ରହିଛନ୍ତି	0
ମନୀଷ ପାଣେ୍ଡ ମ୍ୟାନ ଅଫ୍‍ ଦି ମ୍ୟାଚ ବିବେଚିତ ହୋଇଛନ୍ତି	1
ଉଗ୍ରପନ୍ଥୀଙ୍କ କାମ ହେଉଛି ଜେହାଦ ନାମରେ ଅାତଙ୍କ ସୃଷ୍ଟି କରିବା ଅାମର କାମ ହେଉଛି ଏଭଳି ଧମକକୁ ବିଫଳ କରିବା	0
ଦଳ ପକ୍ଷରୁ ମିତାଲି ରାଜ ୬୨ ରନ୍‍ କରିଥିବାବେେଳ ପ୍ରିୟଙ୍କା ରାୟ ଅପରାଜିତ ୬୯ରନ୍‍ କରିଥିଲେ	0
ଏହି ପିଲାମାନେ ସ୍ଥାନୀୟ ଏକ କ୍ଲବରେ ଖେଳନ୍ତି	0
୧୪ ବର୍ଷରୁ କମ ଅାନ୍ତଃ ଜିଲା କ୍ରିକେଟଭୁବନେଶ୍ୱରଏକୁ ହରାଇ କଟକଏ ଚମ୍ପିଅାନ	1
ଏହାସହ କୋହଲିଙ୍କୁ ପ୍ରଶଂସାକରି ଗାଙ୍ଗୁଲି କହିଛନ୍ତି ଅଷେ୍ଟ୍ରଲିଅାମାଟିରେ ଅଷେ୍ଟ୍ରଲିଅା ବିରୋଧରେ କ୍ରମାଗତ ୪ଟି ଟେଷ୍ଟ ଶତକ କୋହଲି ହାସଲ କରିଛନ୍ତି	1
ସମସ୍ତ ସାକ୍ଷ୍ୟପ୍ରମାଣକୁ ଭିତ୍ତିକରି ଅଦାଲତ ଅହଲ୍ୟାଙ୍କୁ ଦୁଇବର୍ଷ ସଶ୍ରମ କାରାଦଣ୍ଡାଦେଶ ସହ ୫୦୦ଟଙ୍କା ଜୋରିମାନା ଅାଦେଶ ଶୁଣାଇଛନ୍ତି	-1
ଚେନ୍ନଇ ତା୧୪ା୩ ଏଜେନ୍‍ସି ଅାଇପିଏଲ୍‍ ସିଜିନ୍‍୩ର ଉଦ୍‍ଘାଟନୀ ମ୍ୟାଚ୍‍ରେ ଡେକାନ ଚାର୍ଜର୍ସ ବିଜୟ ଦ୍ୱାରରୁ ମ୍ୟାଚ୍‍ ହାତଛଡ଼ା କରିଥିଲେ ହେଁ ରବିବାର ଦ୍ୱିତୀୟ ମ୍ୟାଚ୍‍ରେ ଏହା ବ୍ୟାଟ୍‍ସମ୍ୟାନ୍‍ଙ୍କ କମାଲ ଦେଖିବାକୁ ମିଳିଥିଲା	1
ଋଦ୍ଧିମାନ ଅାହତ ଚିନ୍ତାରେ ବିସିସିଅାଇ	-1
ଦୁର୍ଘଟଣାରେ ୪ ତୀରନ୍ଦାଜ ପ୍ରତିଯୋଗୀ ଗୁରୁତର	-1
ପ୍ରତୀକ ୩୧ ବଲ୍‍ରୁ ୨ଟି ଛକା ଓ ୪ଟି ଚୌକା ସହ ଅପରାଜିତ ୫୦ ରନ୍‍ କରିଥିଲେ	1
ବାମହାତି ଅାଲମ୍‍ ୨୦ ବଲ୍‍ରୁ ୨୮ ରନ୍‍ କରିଥିବା ବେେଳ ରଜାକ୍‍ ମାତ୍ର ୧୮ ବଲ୍‍ରୁ ୪୬ ରନ୍‍ରେ ଅପରାଜିତ ରହିଥିଲେ	1
ଭାରତରେ କ୍ରିକେଟରଙ୍କ ନିରାପତ୍ତା ନେଇ କୌଣସି ଗ୍ୟାରେଣ୍ଟି ଦେବାକୁ ସେମାନେ ପ୍ରସ୍ତୁତ ନୁହନ୍ତି	0
ଚେନ୍ନଇ୧୪ା୫ଦିଲ୍ଲୀ ଡେୟାରଡେଭିଲ୍‍ସକୁ ୩୩ ରନରେ ପରାସ୍ତ କରି ଚେନ୍ନଇ ସୁପର କିଙ୍ଗ୍‍ସ ଚଳିତ ଅାଇପିଏଲର ପେ୍ଲଅପ୍‍ ପର୍ଯ୍ୟାୟରେ ସ୍ଥାନ ପକ୍କା କରିଛି	1
ବିଜୟ ଓ ରାହାଣେ ୪ର୍ଥ ୱିକେଟ ପାଇଁମୂଲ୍ୟବାନ ୧୨୪ ରନ ଯୋଗକରିଥିଲେ	0
ତେେବ ଦଳର ଶେ୍ରଷ୍ଠ ବୋଲରମାନେ ଦକ୍ଷିଣ ଅାଫ୍ରିକାର ଶେଷ ଭାଗ ଖେଳାଳିଙ୍କ ଦ୍ୱାରା ଏଭଳି ନିର୍ଘାତ ପିଟା ଖାଇବେ ବୋଲି ସେ କେେବବି ଭାବିନଥିଲି	-1
ଅାମର ବୋଲରମାନେ ଅାରମ୍ଭରୁ ଯେଭଳି ଭାବେ ଅଧିକ ରନ୍‍ ଦେଇଥିଲେ ଶେଷବେଳକୁ ମଧ୍ୟ ସେହିଭଳି ବିପୁଳ ରନ୍‍ ବ୍ୟୟ କରିଛନ୍ତି	-1
ପରେ ଅଧିନାୟକ ଦୀପକ ବେେହରା ଗୋଟିଏ ଲେଖାଏଁ ଛକା ଓ ଚୌକା ସହ ୧୬ ବଲ୍‍ରୁ ୨୪ ଓ ସନେ୍ତାଷ ସେଠୀ ୧୬ ରନ୍‍ କରିଥିଲେ	1
ସେ ୩ଟି ଛକା ଓ ୪ଟି ଚୌକା ମାରିଥିଲେ	0
ଏଠାରେ ନିତିଦିନ ସ୍କୁଲ ଓ କଲେଜ ବସ ଅଟୋ ସାଙ୍ଗକୁ ମଝିରେ ମଝିରେ ଭାରବାହୀ ଟ୍ରକ ବି ଚାଲୁଛି	0
ତେେବ ଏହି ଘର ପୋଡିଯିବା ସମୟରେ ସେମାନଙ୍କ ଧାନ ଚାଉଳ ବାସନକୁସନ ଓ ଅନ୍ୟାନ୍ୟ ଘରକରଣା ଜିନିଷ ମଧ୍ୟ ପୋଡିଯାଇଛି	-1
ଘର ଲୋକେ ତାଙ୍କ ବିବାହ ଅନ୍ୟ ସ୍ଥାନରେ କରିବାକୁ ଉଦ୍ୟମ କରୁଥିବା ଜାଣି ବନିତା ଘରୁ ପଳାଇ ଅାସି ବିଶ୍ୱଜିତ୍‍ଙ୍କୁ ନୋଟାରୀ ମନ୍ତା ସାହାଜୀଙ୍କ ନିକଟରେ ଜାନୁଅାରୀ ୨୯ ତାରିଖରେ ବିବାହ କରିଥିଲେ	0
କଲେଜ ଅଧ୍ୟକ୍ଷ ପ୍ରଫେସର କୁଞ୍ଜବିହାରୀ ଜେନା ଓ ପ୍ରାଧ୍ୟାପକ ପବିତ୍ର ମୋହନ ଭୂୟାଁ କାର୍ଯ୍ୟକ୍ରମ ପରିଚାଳନା କରିଥିଲେ	0
ଏହି ଘଟଣାର ତଦନ୍ତ ପାଇଁ ଯଦି ଭାରତ ଚାହେଁ ତେେବ ଏଫବିଅାଇ ଟିମ୍‍ର ସହଯୋଗ ଯୋଗାଇବାକୁ ପ୍ରସ୍ତୁତ ଥିବା ଓବାମା ପ୍ରତିଶ୍ରୁତି ଦେଇଛନ୍ତି	1
ରାଜଧାନୀରେ ଘରଭଡ଼ା ଅସହ୍ୟ ହେଲାଣି	-1
ଅାଲୋଚନା ବିଫଳ ହେେଲ ଏବଂ କର୍ମଚାରୀମାନେ ଅାନେ୍ଦାଳନରୁ ନଓହରିଲେ ସେମାନଙ୍କ ବିରୋଧରେ ଅତ୍ୟାବଶ୍ୟକ ସେବା ଅାଇନଏସ୍‍ମା ଲାଗୁ କରାଯିବ ବୋଲି ରାଜ୍ୟ ସରକାର ନିଷ୍ପତ୍ତି ନେଇଛନ୍ତି	0
କାଲିସ୍‍ ୯୭ ବଲ୍‍ରୁ ଗୋଟିଏ ଛକା ଓ ୪ଟି ଚୌକା ସହ ୮୯ ରନ୍‍ କରିଥିଲେ	1
ମାଥିଲି ଥାନା ଅନ୍ତର୍ଗତ ସାଲିମିର ଗ୍ରାମରକ୍ଷୀ ଜୟଦେବ ବାରିକ ୩୫ଙ୍କୁ ଗତ ୩ରେ ମାଓବାଦୀ ସନାପଦର କୁକୁଡ଼ା ଗାଲିରୁ ଅପହରଣ କରି ନେଇଥିଲେ	-1
ତେେବ ଧୋନି ଓ ଶାହାବାଜ୍‍ ନଦିମ୍‍ ୭ମ ୱିକେଟ ପାଇଁ ୧୫୧ ରନ୍‍ ଯୋଡ଼ିଥିଲେ	0
ଶେଷ ୧୨ ଓଭରରୁ ଭାରତ ୧୩୭ ରନ୍‍ ସେ୍କାର କରିଥିଲା	0
ସଂଗୀତା ଅପରାଧ ସ୍ୱୀକାର କରିବା ପରେ ଇନ୍ସକ୍କ୍‍ର ୈକଳାସ ନାଥ ଦୁବେ ତାଙ୍କୁ ନିସ୍ତୁତ ପିଟିବା ଅମାନବିକତା ବୋଲି ଏସପି ସତେ୍ୟନ୍ଦ୍ର ବୀର ସିଂହ କହିଛନ୍ତି	-1
ଲିଖିତ ଭାବେ ଚ୍ୟାରିଟି ମ୍ୟାଚ୍‍ ଖେଳିବା ପାଇଁ ସିନିୟର ଖେଳାଳି ପ୍ରତିଶ୍ରୁତି ଦେଇଥିବା ବେେଳ ଏବେ ପଛଘୁଞ୍ଚା ଦେବା ସେମାନଙ୍କୁ ନିରାଶ କରିଛି	-1
୫୫ ରନ୍‍ ସେ୍କାରରେ ଉଭୟେ ଅାଉଟ ହେବା ପରେ ହର୍ସେଲ ଗିବ୍‍ସ ଓ ମ୍ୟାନ୍‍ ଅଫ୍‍ ଦି ମ୍ୟାଚ୍‍ ଅାଣ୍ଡରୁ୍ୟ ସାଇମଣ୍ଡସ୍‍ ୯୫ ରନ୍‍ ଯୋଡ଼ିଥିଲେ	0
ତେଣୁ ଓପ୍‍ନିଂ ବ୍ୟାଟିଂ ଗୁରୁତ୍ୱପୂଣ୍ର୍ଣ ହୋଇଯାଇଛି	0
ପ୍ରଥମ ଶେ୍ରଣୀ ବିଚାର ବିଭାଗୀୟ ମାଜିଷେ୍ଟ୍ରଟ ସ୍ମୃତିଲେଖା ବାରିକଙ୍କ ଅଦାଲତରେ ଅାଜି ଏହି ଶୁଣାଣି ହୋଇଛି	0
ଅବଶିଷ୍ଟ ପ୍ରାପ୍ୟ ନିକଟ ଭବିଷ୍ୟତରେ ସୁନିଶ୍ଚିତ ପ୍ରଦାନ କରାଯିବ	1
ଏପରି ଅଭିଯୋଗ କେଉଁଠାରୁ ଅାସିଲା ତାହା ଜାଣିନାହୁଁ	-1
ନିକଟରେ ଦିନିକିଅା କ୍ରିକେଟରେ ଦ୍ୱିଶତକ ହାସଲ କରିବାରେ ବିଶ୍ୱର ପ୍ରଥମ କ୍ରିକେଟର ହୋଇଥିବାରୁ ଏପର୍ଯ୍ୟନ୍ତ ତାଙ୍କ ନିକଟକୁ ଅଭିନନ୍ଦନ ବାତ୍ର୍ତା ଅାସୁଥିବା ତାଙ୍କ ପାଇଁ ପରମ ସୌଭାଗ୍ୟର ବିଷୟ ବୋଲି ସଚିନ କହିଛନ୍ତି	1
ଭାରତୀୟ ହକି ଦଳରେ ପୁଣି ଏକ ବିବାଦ	-1
ଗତକାଲି ଶିଶୁର ବାପା ସୁକିନ୍ଦା ପୁଲିସକୁ ଖବର ଦେଇଥିଲେ କି ତାଙ୍କ ପୁତ୍ରକୁ କେହି ମାରି ଏକ କେନାଲ ନିକଟରେ ପୋତି ଦେଇଛି	-1
ତେଣୁ ସେ ବିଶ୍ୱକପ ହକିରୁ ଓହରି ଯିବାକୁ ନିଷ୍ପତ୍ତି ନେଇଛନ୍ତି	-1
ଉଭୟଙ୍କ ପିତା ଖ୍ୟାତିସମ୍ପନ୍ନ ମେକନ୍‍ କମ୍ପାନୀରେ କାର୍ଯ୍ୟ କରୁଥିଲେ	0
ଦଲାଇ ଲାମା ଓ ଓବାମାଙ୍କ ୈବଠକ ସଂପର୍କରେ ପୂର୍ବରୁ ଖସଡ଼ା ପ୍ରସ୍ତୁତ ହେବାଠାରୁ ଚୀନ୍‍ ଏହାକୁ ବିରୋଧ କରିଅାସୁଛି	-1
ଅନ୍ତିିମ ଓଭରରେ ବିଜୟ ପାଇଁ ୧୮ ରନ ଅାବଶ୍ୟକ ହେଉଥିବାବେେଳ ରଜତ ଭାଟିଅା ତିନିଟି ବଲରୁ ୬ ରନ ସଂଗ୍ରହ କରିଥିଲେ	1
ରାଜଧାନୀ ସହରର ଚତୁଃପାଶ୍ର୍ୱ ଯେଭଳି ଭାବେ ବ୍ୟାପୁଛି ଏଣୁ ଉପରୋକ୍ତ ଦୁଇଟି ସଂସ୍ଥା ସ୍ୱଳ୍ପ ବେତନ ଭୋଗୀ ଓ ମଧ୍ୟବିତ୍ତ ଶେ୍ରଣୀର ଲୋକମାନଙ୍କ ପାଇଁ ବତ୍ର୍ତମାନ ଠାରୁ ଗୃହ ନିର୍ମାଣ ଯୋଜନା କରିବାକୁ ମଧ୍ୟ ଦାବି ହେଉଛି	-1
ଅଧିନାୟକ ଜ୍ୟାକ୍‍ସ କାଲିସ୍‍ ପରେ ଇନିଂସ ସମ୍ଭାଳି ଦାୟିତ୍ୱବାନ ଇନିଂସ ଖେଳିଥିଲେ	1
ଖେଳ ଶେଷ ହେବା ପରେ କୋଲକାତା ଅଭିମୁଖେ ଯାତ୍ରା କରିବା ପୂର୍ବରୁ ସୌରଭ ଗୋପବନ୍ଧୁ ଭବନ ଅାସି ଉକ୍ରଳମଣି ପଣ୍ଡିତ ଗୋପବନ୍ଧୁ ଦାସଙ୍କ ପ୍ରତିମୂତ୍ର୍ତିରେ ମାଲ୍ୟାର୍ପଣ କରିଥିଲେ	1
ଖୋଦ୍ର୍ଧା ଦମକଳ ବିଭାଗ ଗୋଳବାଇ ଗ୍ରାମରେ ପହଞ୍ଚି ନିଅାଁକୁ ଅାୟତ୍ତ କରିଥିଲେ	1
ମହାରାଷ୍ଟ୍ର ଉଗ୍ରବାଦ ନିରୋଧ ଦଳ ଜାତୀୟ ତଦନ୍ତକାରୀ ଦଳ ତଦନ୍ତ ଅାରମ୍ଭ କରିଛନ୍ତି	0
ପ୍ରତିଦିନ ଶହ ଶହ ସଂଖ୍ୟାରେ ଯାନବାହନ ସାଙ୍ଗକୁ ବାଇକ ଚାଳକ ନାନା ଅସୁବିଧାରେ ପଡ଼ୁଛନ୍ତି	-1
୩୪୭ ରନ୍‍ର ବିପୁଳ ବ୍ୟବଧାନରେ ଜିତି ଇଂଲଣ୍ଡ ୫ ମ୍ୟାଚ୍‍ର ଅାସେସ୍‍ ସିରିଜ୍‍ରେ ୨୦ରେ ଅାଗୁଅା ହୋଇ ସିରିଜ୍‍ ଜିତିବାର ନିକଟତର ହୋଇପାରିଛି	1
ଷ୍ଟମ୍ପ ଅପସାରଣ ସମୟରେ ମେଣ୍ଡିସ ୧୮ଟି ଚୌକା ୨ଟି ଛକା ସହାୟତାରେ ୧୬୬ ଓ ନିରୋସାନ ଡିକ୍‍ୱେଲା ୧୪ ରନରେ ଅପରାଜିତ ଅଛନ୍ତି	1
